dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.055060035506121416,0.03742223487754531,0.18947259032734684,0.025974000241480638
4.38,0.7508354277015021,4,0.3610828497232874,0.03894189541229873,0.5903448722241299,0.157336512496519
6.57,1.4988609198702292,4,0.909357909660639,0.09829926739811237,0.9018401767819344,0.38032900702683653
10.0,3.0013370066103775,4,1.9531647387578115,0.1512812273728885,1.2621433957429906,0.7603521175891805
17.85,7.495752416995524,4,5.209969173770383,0.39513295877994525,1.7491743451290191,1.4471843207277435
