group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,15-19,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,4.741028307824339,1.1623819246775189,0.7752685546875,1.1133794784545898,1.1133794784545898,2.2267589569091797,1.4494909185816371,1.609428292673734,1.609428292673734,3.218856585347468,-4.967858849525451,0.299010251427959,-5.6490193452835085,0.3096191724557508,-5.6490193452835085,0.3096191724557508,-4.967858849525451,0.299010251427959
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,20-24,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,4.1820896047931075,0.9287949459996309,0.6870107650756836,0.7708396911621094,0.7708396911621094,1.5416793823242188,1.2955709530696216,1.0826741885928257,1.2955709530696216,2.591141906139243,-4.945417300224304,0.41603607169889767,-5.635203928470611,0.3919151456519191,-5.635203928470611,0.3919151456519191,-4.945417300224304,0.41603607169889767
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,5-9,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,7.210605836896926,2.347612292855593,1.6579608917236328,0.9323320388793945,1.6579608917236328,3.3159217834472656,1.1563661103433143,1.2936989282929001,1.2936989282929001,2.5873978565858002,-5.120402160644531,0.40881339253457705,-5.833460582733155,0.4243840162006075,-5.833460582733155,0.4243840162006075,-5.120402160644531,0.40881339253457705
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,10-14,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,8.191096268708389,2.904433833116946,1.0628070831298828,1.134791374206543,1.134791374206543,2.269582748413086,1.4765672855833003,2.6869286215796926,2.6869286215796926,5.373857243159385,-5.553778427124024,0.28504543382029,-6.325565823554992,0.3464281272848634,-6.325565823554992,0.3464281272848634,-5.553778427124024,0.28504543382029
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,15-19,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,7.618175623099876,2.579620443839195,1.0229988098144531,1.2927026748657227,1.2927026748657227,2.5854053497314453,2.5696403063703204,2.8029345001794996,2.8029345001794996,5.605869000358999,-4.920666543483734,0.17998627587412488,-5.620376981735229,0.1852734620770776,-5.620376981735229,0.1852734620770776,-4.920666543483734,0.17998627587412488
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,20-24,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,6.602947881573854,2.0191934171666164,1.1677188873291016,0.9702162742614746,1.1677188873291016,2.335437774658203,2.180567537509067,1.9732321996162878,2.180567537509067,4.361135075018134,-4.894220618724823,0.2497196059035723,-5.607485427856445,0.24154511473801668,-5.607485427856445,0.24154511473801668,-4.894220618724823,0.2497196059035723
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,5-9,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,13.321013447124159,6.347014838507874,1.6925086975097656,0.8841433525085449,1.6925086975097656,3.3850173950195312,1.453521831378764,1.8939984534969951,1.8939984534969951,3.7879969069939903,-5.0872611079216,0.31589467877849986,-5.823571608543396,0.3449001826823674,-5.823571608543396,0.3449001826823674,-5.0872611079216,0.31589467877849986
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,10-14,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,14.141414449278557,6.9663306672237155,0.9233407974243164,1.3694391250610352,1.3694391250610352,2.7388782501220703,2.257148525748757,4.321210326749063,4.321210326749063,8.642420653498126,-5.534203060150147,0.18692971888163443,-6.318126748085022,0.2307110275322522,-6.318126748085022,0.2307110275322522,-5.534203060150147,0.18692971888163443
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,15-19,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,14.350765263517527,7.130860130553339,1.1047453880310059,0.7339496612548828,1.1047453880310059,2.2094907760620117,4.548244279071862,4.997391955896062,4.997391955896062,9.994783911792124,-4.886698947906494,0.10476675433880454,-5.598614284515381,0.10810560684863578,-5.598614284515381,0.10810560684863578,-4.886698947906494,0.10476675433880454
exp_data/dataset_size/1000samples,cifar10_half_cnn,2.0,20-24,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,12.822977871209295,5.977297882420087,0.8060650825500488,0.9977869987487793,0.9977869987487793,1.9955739974975586,3.519765502688181,3.8390524748339567,3.8390524748339567,7.6781049496679135,-4.8552228808403015,0.14286150879697057,-5.584808609008789,0.14705466262803477,-5.584808609008789,0.14705466262803477,-4.8552228808403015,0.14286150879697057
