group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,5-9,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,1.181246643412958,0.1314379454293721,-0.040149688720703125,-0.0761561393737793,-0.040149688720703125,0.0,0.1632002032278482,0.16931475859217884,0.16931475859217884,0.3386295171843577,-3.135300483226776,0.12495858988624048,-3.2798235945701597,0.126500164883827,-3.2798235945701597,0.126500164883827,-3.135300483226776,0.12495858988624048
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,10-14,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,1.0965215848408172,0.11340380301403039,-0.06688213348388672,0.12877607345581055,0.12877607345581055,0.2575521469116211,0.22806255854882657,0.1815583076410659,0.22806255854882657,0.45612511709765313,-3.1272050580978394,0.12253809090180358,-3.280579813480377,0.1135608887133008,-3.280579813480377,0.1135608887133008,-3.1272050580978394,0.12253809090180358
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,15-19,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,0.8126524706824567,0.06069915318727288,0.1631016731262207,0.12746429443359375,0.1631016731262207,0.3262033462524414,0.21423728650068308,0.24129615803604176,0.24129615803604176,0.4825923160720835,-3.1304605584144594,0.11240723495837275,-3.2915134992599486,0.11695385097561463,-3.2915134992599486,0.11695385097561463,-3.1304605584144594,0.11240723495837275
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,20-24,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,0.7000980670532373,0.04998810773235059,0.04323005676269531,0.11146211624145508,0.11146211624145508,0.22292423248291016,0.16913492353261747,0.1834155628055252,0.1834155628055252,0.3668311256110504,-3.1344053931236266,0.10959488102823979,-3.274086302280426,0.11259703844548193,-3.274086302280426,0.11259703844548193,-3.1344053931236266,0.10959488102823979
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,5-9,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.6513542302617568,0.46155683486765964,0.16402816772460938,0.11033058166503906,0.16402816772460938,0.32805633544921875,0.6748894862067524,0.6479042703625506,0.6748894862067524,1.3497789724135048,-3.0874055690765383,0.03146509774381168,-3.231137465953827,0.031040039478741007,-3.231137465953827,0.031040039478741007,-3.0874055690765383,0.03146509774381168
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,10-14,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.6983068253758415,0.4652105881346202,0.21806716918945312,0.4904050827026367,0.4904050827026367,0.9808101654052734,0.8334678909100571,0.673996763759793,0.8334678909100571,1.6669357818201143,-3.083745348930359,0.030461003398202124,-3.2315793113708495,0.028383691293132587,-3.2315793113708495,0.028383691293132587,-3.083745348930359,0.030461003398202124
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,15-19,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.5369528536352757,0.4052095224816579,0.6044216156005859,0.1447467803955078,0.6044216156005859,1.2088432312011719,0.7481614372210511,0.8311241731673253,0.8311241731673253,1.6622483463346507,-3.087062802314758,0.02811432172344896,-3.2371165289878845,0.029116731921374615,-3.2371165289878845,0.029116731921374615,-3.087062802314758,0.02811432172344896
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,20-24,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.5671004421173,0.41183699739224433,0.51519775390625,0.5026636123657227,0.51519775390625,1.0303955078125,0.6805648286174873,0.7827846766265005,0.7827846766265005,1.565569353253001,-3.0871527581214906,0.026595529505938187,-3.2278531823158265,0.027864223051865894,-3.2278531823158265,0.027864223051865894,-3.0871527581214906,0.026595529505938187
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,5-9,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,4.078393441442763,0.9262154028333818,0.48484039306640625,0.5320281982421875,0.5320281982421875,1.064056396484375,1.3642090688542816,1.2799363004078999,1.3642090688542816,2.7284181377085632,-3.080467071533203,0.015805232779759443,-3.224173237323761,0.015472920408175444,-3.224173237323761,0.015472920408175444,-3.080467071533203,0.015805232779759443
exp_data/max_grad_norm/1.0,mnist_half_cnn,2.0,10-14,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,4.209144965931125,0.9619187499560929,0.6422805786132812,0.9213142395019531,0.9213142395019531,1.8426284790039062,1.6235359041402504,1.320807093357689,1.6235359041402504,3.247071808280501,-3.0779099073410032,0.015241770409974669,-3.2243015036582947,0.014231124485268332,-3.2243015036582947,0.014231124485268332,-3.0779099073410032,0.015241770409974669
