dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.11343055728920513,0.06796060697462265,0.36466946808028633,0.10453284104376699
4.38,0.7508354277015021,4,0.5920625657938384,0.12442502950474911,1.2011035211572578,0.23075119748797943
6.57,1.4988609198702292,4,1.0351288618581291,0.12433638912984848,1.9439409710608624,0.14197452646947314
10.0,3.0013370066103775,4,2.2123724873393407,0.18480045497457828,3.3173926214300646,0.3503264673667918
17.85,7.495752416995524,4,5.373962069334102,0.3716005710883706,5.790083437166423,0.9474926221620228
