group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,5-9,2.0,0.18866557158953268,500,500,0.06123401357307874,0.0011600138812705774,0.0440622654820297,0.07199299840739896,0.07199299840739896,0.10798949761109844,-7.682488146036745,20.68035485411657,-8.481969425393268,28.04640941376684,-8.481969425393268,28.04640941376684,-7.682488146036745,20.68035485411657
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,10-14,2.0,0.18866557158953268,500,500,0.020165077329757666,9.342830055554923e-05,0.018555289653721798,0.0255011626939911,0.0255011626939911,0.03825174404098665,-7.984297258512932,22.11526333644821,-8.344894901867491,27.450849677718004,-8.344894901867491,27.450849677718004,-7.984297258512932,22.11526333644821
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,15-19,2.0,0.18866557158953268,500,500,0.10357957669325826,0.003235710120280884,0.01823119477295808,0.01574891657815186,0.01823119477295808,0.027346792159437118,-7.913830886926502,27.236248964289935,-8.631180696513503,25.233732397789428,-8.631180696513503,25.233732397789428,-7.913830886926502,27.236248964289935
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,20-24,2.0,0.18866557158953268,500,500,0.0,4.712388896533316e-10,0.010857057664956836,0.013261420767894818,0.013261420767894818,0.019892131151842227,-7.705342210777802,20.438633566365198,-8.151597391745133,22.95355438951082,-8.151597391745133,22.95355438951082,-7.705342210777802,20.438633566365198
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,5-9,4.38,0.7508354277015021,500,500,0.36780626815832124,0.018735300098758796,0.0467323631007699,0.05907113547882393,0.05907113547882393,0.0886067032182359,-8.063831634351853,22.094409819114013,-9.273697199951858,24.9352062988689,-9.273697199951858,24.9352062988689,-8.063831634351853,22.094409819114013
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,10-14,4.38,0.7508354277015021,500,500,0.29482926827189443,0.010229972994943024,0.04071725996554279,0.035779400012193194,0.04071725996554279,0.061075889948314185,-8.026924639798322,22.91733652717771,-9.06584599415399,21.464528580549782,-9.06584599415399,21.464528580549782,-8.026924639798322,22.91733652717771
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,15-19,4.38,0.7508354277015021,500,500,0.7180831463617138,0.04772711218462152,0.12449577127540677,0.2655499603833641,0.2655499603833641,0.39832494057504614,-7.609082627763968,18.85731975991948,-9.424286290943336,28.529149837863784,-9.424286290943336,28.529149837863784,-7.609082627763968,18.85731975991948
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,20-24,4.38,0.7508354277015021,500,500,1.111011566240477,0.07950271206719302,0.09869880801731015,0.1518527533814806,0.1518527533814806,0.2277791300722209,-7.902761303905398,22.545115533137643,-9.74830857687071,28.217931812028677,-9.74830857687071,28.217931812028677,-7.902761303905398,22.545115533137643
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,5-9,6.57,1.4988609198702292,500,500,0.9642014997699349,0.07536546034336969,0.15435582322727626,0.3823055693206122,0.3823055693206122,0.5734583539809184,-7.6287301928400995,13.327550124597296,-9.355915093049408,21.794102073184543,-9.355915093049408,21.794102073184543,-7.6287301928400995,13.327550124597296
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,10-14,6.57,1.4988609198702292,500,500,0.41202733381924117,0.01724601396306776,0.0858921036623295,0.1257165707396165,0.1257165707396165,0.18857485610942476,-7.541560677565169,15.190859051901013,-8.942087277483195,18.518387054803323,-8.942087277483195,18.518387054803323,-7.541560677565169,15.190859051901013
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,15-19,6.57,1.4988609198702292,500,500,0.8011947193599361,0.05051685727008011,0.1700641633413278,0.43070711361643244,0.43070711361643244,0.6460606704246487,-7.408152523482786,16.461769025879438,-9.489895632714033,27.049250355836907,-9.489895632714033,27.049250355836907,-7.408152523482786,16.461769025879438
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,20-24,6.57,1.4988609198702292,500,500,0.5830086659019145,0.024271541359760507,0.08191401227267826,0.09621826665602978,0.09621826665602978,0.14432739998404467,-7.775322876109392,17.64415598932114,-9.227642097744159,19.134623303603455,-9.227642097744159,19.134623303603455,-7.775322876109392,17.64415598932114
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,5-9,10.0,3.0013370066103775,500,500,1.0147047259954542,0.059681227813862404,0.11530112361455684,0.11265430506036271,0.11530112361455684,0.17295168542183526,-7.627101748496294,13.923954563188978,-9.077134372710105,13.763191354761183,-9.077134372710105,13.763191354761183,-7.627101748496294,13.923954563188978
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,10-14,10.0,3.0013370066103775,500,500,0.42879373984805047,0.016635232609882387,0.07538654815068846,0.07759063799749202,0.07759063799749202,0.11638595699623804,-7.76693367616646,13.616778359090913,-8.948910620898008,13.814459622728416,-8.948910620898008,13.814459622728416,-7.76693367616646,13.616778359090913
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,15-19,10.0,3.0013370066103775,500,500,0.8829057701118337,0.05140565858240816,0.1326662559555944,0.13054588443266701,0.1326662559555944,0.1989993839333916,-7.782346525512636,14.888750658435725,-9.395253279982935,14.769284417499692,-9.395253279982935,14.769284417499692,-7.782346525512636,14.888750658435725
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,20-24,10.0,3.0013370066103775,500,500,0.806291478690014,0.04156096878565149,0.11894691315965433,0.13183560870319036,0.13183560870319036,0.19775341305478555,-7.600972548949416,13.918797137154206,-9.138279032945633,14.655007751083522,-9.138279032945633,14.655007751083522,-7.600972548949416,13.918797137154206
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,5-9,17.85,7.495752416995524,500,500,1.337145127179896,0.10118461045546909,0.20027305489631914,0.25868269184609527,0.25868269184609527,0.3880240377691429,-7.60889304059837,10.027074517404163,-9.379945153206586,11.403191265809669,-9.379945153206586,11.403191265809669,-7.60889304059837,10.027074517404163
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,10-14,17.85,7.495752416995524,500,500,0.8822129139354182,0.0695401588186577,0.07409258807299794,0.08230416068070413,0.08230416068070413,0.1234562410210562,-8.111383887514473,11.244921926120622,-9.199871735095979,11.854035487463218,-9.199871735095979,11.854035487463218,-8.111383887514473,11.244921926120622
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,15-19,17.85,7.495752416995524,500,500,1.1807429903478184,0.08898564882164917,0.2242459046481301,0.43835247552630197,0.43835247552630197,0.657528713289453,-7.652841529898345,9.41207012716938,-9.605295188321033,13.246084289905383,-9.605295188321033,13.246084289905383,-7.652841529898345,9.41207012716938
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.5,20-24,17.85,7.495752416995524,500,500,0.5128111458644851,0.023409662494138766,0.11157657516922165,0.15115845946315823,0.15115845946315823,0.22673768919473736,-7.84100116866827,9.554530552632665,-9.124861008614301,11.150601795360311,-9.124861008614301,11.150601795360311,-7.84100116866827,9.554530552632665
