dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.0028236594610248486,0.0017698810158296773,0.014505670832945463,0.01089845447638554
4.38,0.7508354277015021,4,0.07796090556026446,0.036573180396189495,0.26358491994237804,0.07029520992498167
6.57,1.4988609198702292,4,0.22978735180544846,0.014379380234689002,0.6954613600213271,0.0763709517632022
10.0,3.0013370066103775,4,0.7829397371204534,0.04217808738082862,1.8762537734467626,0.06865430485242094
17.85,7.495752416995524,4,2.9337767946127533,0.1562696422821505,7.1417525349684485,0.8113987720376058
