dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.0011222881933364752,0.0015040010947429175,0.0483700412408411,0.040455028039727677
4.38,0.7508354277015021,4,0.039048774336379086,0.03138468401464016,0.19394666595345428,0.15455987580968067
6.57,1.4988609198702292,4,0.041849968234069515,0.02653776450039991,0.38810532012475907,0.2582871724304354
10.0,3.0013370066103775,4,0.042320771947951114,0.018656945310581673,0.17152260985156262,0.038665750976388226
17.85,7.495752416995524,4,0.07078002014747868,0.03416319690123944,0.3489366703185973,0.2327594511242979
