dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,dv_scaled_alpha_mean,dv_scaled_alpha_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.25155409545271024,4,0.05776220804311794,0.015201331170344928,0.2580910325050354,0.04958501020499572,0.40604083595531615,0.08501357886452314
4.38,1.001113903602003,4,0.5168810358367699,0.06278023670595737,1.1844358444213867,0.1443925276433795,1.9317064999419937,0.26930693388621174
6.57,1.998481226493639,4,1.1685670627063283,0.13644478536835178,2.1209070682525635,0.2177263659680464,3.8816625990368636,0.6139772775786585
10.0,4.001782675480503,4,2.6094891688955664,0.28625970003706824,2.694343090057373,0.3901550411239533,7.27300607263304,1.2976249194443357
17.85,9.994336555994032,4,6.945106316310914,0.5893796592373548,2.7138097286224365,0.6823474629731026,14.734976054621473,3.631473951460802
