dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,dv_scaled_alpha_mean,dv_scaled_alpha_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.25155409545271024,4,0.1379589736791933,0.06700843974625931,0.40748000144958496,0.33670540629858337,0.654571913073348,0.1491327862932283
4.38,1.001113903602003,4,0.810357183784476,0.1984702873928365,2.033234119415283,1.082253818019865,2.2267637460582037,0.2277725399821093
6.57,1.998481226493639,4,1.399318723613173,0.11968109817569499,2.532313346862793,0.7093783202565972,3.958113657971099,0.36056088570616507
10.0,4.001782675480503,4,3.0738699757310584,0.398140074468016,3.2704715728759766,0.48310886442905704,7.180196528531743,0.6640340906000106
17.85,9.994336555994032,4,7.49596631409454,0.5921982980572671,3.416750907897949,0.551900522231148,14.214893454001654,3.0115519649385325
