group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,5-9,2.0,0.1572213096579439,500,500,0.06123401357307874,0.0009666782343921481,0.03851644553924961,0.05539389498066267,0.05539389498066267,0.06924236872582834,-7.682488146036745,20.68035485411657,-8.481969425393268,28.04640941376684,-8.481969425393268,28.04640941376684,-7.682488146036745,20.68035485411657
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,10-14,2.0,0.1572213096579439,500,500,0.020165077329757666,7.785691712962434e-05,0.015990928317003935,0.020268649248426807,0.020268649248426807,0.025335811560533508,-7.984297258512932,22.11526333644821,-8.344894901867491,27.450849677718004,-8.344894901867491,27.450849677718004,-7.984297258512932,22.11526333644821
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,15-19,2.0,0.1572213096579439,500,500,0.10357957669325826,0.0026964251002340707,0.014898307366738127,0.013350708254642128,0.014898307366738127,0.01862288420842266,-7.913830886926502,27.236248964289935,-8.631180696513503,25.233732397789428,-8.631180696513503,25.233732397789428,-7.913830886926502,27.236248964289935
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,20-24,2.0,0.1572213096579439,500,500,0.0,3.9269907471110977e-10,0.009254883040461022,0.010749874317216933,0.010749874317216933,0.013437342896521166,-7.705342210777802,20.438633566365198,-8.151597391745133,22.95355438951082,-8.151597391745133,22.95355438951082,-7.705342210777802,20.438633566365198
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,5-9,4.38,0.6256961897512519,500,500,0.36780626815832124,0.015612750082298996,0.03998402286048926,0.04764754213116893,0.04764754213116893,0.05955942766396116,-8.063831634351853,22.094409819114013,-9.273697199951858,24.9352062988689,-9.273697199951858,24.9352062988689,-8.063831634351853,22.094409819114013
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,10-14,4.38,0.6256961897512519,500,500,0.29482926827189443,0.008524977495785853,0.03335517095683156,0.03027474343492601,0.03335517095683156,0.04169396369603945,-8.026924639798322,22.91733652717771,-9.06584599415399,21.464528580549782,-9.06584599415399,21.464528580549782,-8.026924639798322,22.91733652717771
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,15-19,4.38,0.6256961897512519,500,500,0.7180831463617138,0.0397725934871846,0.1108505428923707,0.19270213545283307,0.19270213545283307,0.24087766931604135,-7.609082627763968,18.85731975991948,-9.424286290943336,28.529149837863784,-9.424286290943336,28.529149837863784,-7.609082627763968,18.85731975991948
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,20-24,4.38,0.6256961897512519,500,500,1.111011566240477,0.06625226005599419,0.08597655714702317,0.1184833950301222,0.1184833950301222,0.14810424378765275,-7.902761303905398,22.545115533137643,-9.74830857687071,28.217931812028677,-9.74830857687071,28.217931812028677,-7.902761303905398,22.545115533137643
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,5-9,6.57,1.2490507665585242,500,500,0.9642014997699349,0.06280455028614142,0.13850300040010155,0.26629780556241395,0.26629780556241395,0.3328722569530174,-7.6287301928400995,13.327550124597296,-9.355915093049408,21.794102073184543,-9.355915093049408,21.794102073184543,-7.6287301928400995,13.327550124597296
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,10-14,6.57,1.2490507665585242,500,500,0.41202733381924117,0.014371678302556465,0.07450499776331178,0.09897863053619947,0.09897863053619947,0.12372328817024934,-7.541560677565169,15.190859051901013,-8.942087277483195,18.518387054803323,-8.942087277483195,18.518387054803323,-7.541560677565169,15.190859051901013
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,15-19,6.57,1.2490507665585242,500,500,0.8011947193599361,0.04209738105840009,0.15280339950171173,0.2983356731801683,0.2983356731801683,0.37291959147521037,-7.408152523482786,16.461769025879438,-9.489895632714033,27.049250355836907,-9.489895632714033,27.049250355836907,-7.408152523482786,16.461769025879438
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,20-24,6.57,1.2490507665585242,500,500,0.5830086659019145,0.020226284466467088,0.0695533689982111,0.07846793155289007,0.07846793155289007,0.09808491444111259,-7.775322876109392,17.64415598932114,-9.227642097744159,19.134623303603455,-9.227642097744159,19.134623303603455,-7.775322876109392,17.64415598932114
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,5-9,10.0,2.5011141721753143,500,500,1.0147047259954542,0.04973435651155201,0.09580290748920549,0.09414874349079239,0.09580290748920549,0.11975363436150686,-7.627101748496294,13.923954563188978,-9.077134372710105,13.763191354761183,-9.077134372710105,13.763191354761183,-7.627101748496294,13.923954563188978
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,10-14,10.0,2.5011141721753143,500,500,0.42879373984805047,0.013862693841568657,0.06304598814417202,0.06442341912264954,0.06442341912264954,0.08052927390331192,-7.76693367616646,13.616778359090913,-8.948910620898008,13.814459622728416,-8.948910620898008,13.814459622728416,-7.76693367616646,13.616778359090913
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,15-19,10.0,2.5011141721753143,500,500,0.8829057701118337,0.042838048818673466,0.11033120848043837,0.10900601390825261,0.11033120848043837,0.13791401060054798,-7.782346525512636,14.888750658435725,-9.395253279982935,14.769284417499692,-9.395253279982935,14.769284417499692,-7.782346525512636,14.888750658435725
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,20-24,10.0,2.5011141721753143,500,500,0.806291478690014,0.03463414065470957,0.1003485855978387,0.10839466799659993,0.10839466799659993,0.13549333499574992,-7.600972548949416,13.918797137154206,-9.138279032945633,14.655007751083522,-9.138279032945633,14.655007751083522,-7.600972548949416,13.918797137154206
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,5-9,17.85,6.24646034749627,500,500,1.337145127179896,0.08432050871289092,0.17173663908016762,0.20797872321679514,0.20797872321679514,0.25997340402099395,-7.60889304059837,10.027074517404163,-9.379945153206586,11.403191265809669,-9.379945153206586,11.403191265809669,-7.60889304059837,10.027074517404163
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,10-14,17.85,6.24646034749627,500,500,0.8822129139354182,0.057950132348881425,0.06252341948127263,0.06764941962994891,0.06764941962994891,0.08456177453743614,-8.111383887514473,11.244921926120622,-9.199871735095979,11.854035487463218,-9.199871735095979,11.854035487463218,-8.111383887514473,11.244921926120622
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,15-19,17.85,6.24646034749627,500,500,1.1807429903478184,0.07415470735137432,0.19885931195667814,0.32579371761917497,0.32579371761917497,0.4072421470239687,-7.652841529898345,9.41207012716938,-9.605295188321033,13.246084289905383,-9.605295188321033,13.246084289905383,-7.652841529898345,9.41207012716938
exp_data/max_grad_norm/10.0,mnist_half_cnn,1.25,20-24,17.85,6.24646034749627,500,500,0.5128111458644851,0.019508052078448974,0.0961173952774761,0.12060025086100912,0.12060025086100912,0.1507503135762614,-7.84100116866827,9.554530552632665,-9.124861008614301,11.150601795360311,-9.124861008614301,11.150601795360311,-7.84100116866827,9.554530552632665
