dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.1572213096579439,4,0.0023530495508540406,0.0014749008465247313,0.009900827298088503,0.007402509614074088
4.38,0.6256961897512519,4,0.06496742130022039,0.03047765033015791,0.17804521854013977,0.044784659801657585
6.57,1.2490507665585242,4,0.19148945983787372,0.011982816862240838,0.47369150887272843,0.04915614263105648
10.0,2.5011141721753143,4,0.6524497809337111,0.035148406150690446,1.2805769329872698,0.04923959400067654
17.85,6.24646034749627,4,2.4448139955106276,0.1302247019017921,4.570099815521092,0.406843023453089
