group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,5-9,2.0,0.25155409545271024,500,500,250,400,0.0001,1.0,0.8883035515485543,0.0748729868223639,0.10289335250854492,0.075042724609375,0.10289335250854492,0.20578670501708984,0.14722112988747366,0.1132862722301436,0.14722112988747366,0.2944422597749473,-4.855216197967529,0.04185050263591492,-4.92577638721466,0.038333955814153074,-4.92577638721466,0.038333955814153074,-4.855216197967529,0.04185050263591492
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,10-14,2.0,0.25155409545271024,500,500,250,400,0.0001,1.0,1.1578204772326168,0.1432514030837,0.06554079055786133,0.10037612915039062,0.10037612915039062,0.20075225830078125,0.16578581216132604,0.20430092663533417,0.20430092663533417,0.40860185327066834,-4.839894603729248,0.03691815327515179,-4.923010910987854,0.03958371772151948,-4.923010910987854,0.03958371772151948,-4.839894603729248,0.03691815327515179
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,15-19,2.0,0.25155409545271024,500,500,250,400,0.0001,1.0,0.6191733613936146,0.03287731456545274,0.10859251022338867,0.0843348503112793,0.10859251022338867,0.21718502044677734,0.1683019913794204,0.17026769768011102,0.17026769768011102,0.34053539536022204,-4.787007985115051,0.03691820244169983,-4.866136505126953,0.03706137756568359,-4.866136505126953,0.03706137756568359,-4.787007985115051,0.03691820244169983
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,20-24,2.0,0.25155409545271024,500,500,250,400,0.0001,1.0,0.6242351488303065,0.042651818227797546,0.08154916763305664,0.07962560653686523,0.08154916763305664,0.16309833526611328,0.17098980522776308,0.14882579460415238,0.17098980522776308,0.34197961045552616,-4.757434462547303,0.03603054334497638,-4.83204242515564,0.0343998922555297,-4.83204242515564,0.0343998922555297,-4.757434462547303,0.03603054334497638
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,5-9,4.38,1.001113903602003,500,500,250,400,0.0001,1.0,2.729932312802505,0.45929394636634713,0.16307735443115234,0.11539793014526367,0.16307735443115234,0.3261547088623047,0.38734767158561006,0.32015498089624095,0.38734767158561006,0.7746953431712201,-4.844202714920044,0.018215061977847256,-4.922647501945495,0.017095110533423188,-4.922647501945495,0.017095110533423188,-4.844202714920044,0.018215061977847256
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,10-14,4.38,1.001113903602003,500,500,250,400,0.0001,1.0,3.040887806479015,0.5493049008140944,0.1452007293701172,0.14191341400146484,0.1452007293701172,0.2904014587402344,0.4696055802064165,0.6163677029196135,0.6163677029196135,1.232735405839227,-4.826875133514404,0.013116447466639876,-4.912118441581726,0.014357201097649935,-4.912118441581726,0.014357201097649935,-4.826875133514404,0.013116447466639876
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,15-19,4.38,1.001113903602003,500,500,250,400,0.0001,1.0,2.8976603939294123,0.48979188018803804,0.12575674057006836,0.1912698745727539,0.1912698745727539,0.3825397491455078,0.45156362143947315,0.44525156863465565,0.45156362143947315,0.9031272428789463,-4.774558184623718,0.015235866150942794,-4.857113512992859,0.015164543184410122,-4.857113512992859,0.015164543184410122,-4.774558184623718,0.015235866150942794
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,20-24,4.38,1.001113903602003,500,500,250,400,0.0001,1.0,2.664812116798957,0.42738447115571976,0.13909912109375,0.14787769317626953,0.14787769317626953,0.29575538635253906,0.7065842308949937,0.6099517484602522,0.7065842308949937,1.4131684617899873,-4.742833381652832,0.010056802725084222,-4.82292884349823,0.009576163477764816,-4.82292884349823,0.009576163477764816,-4.742833381652832,0.010056802725084222
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,5-9,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,4.651499803056309,1.1304414635076419,0.10334253311157227,0.16608619689941406,0.16608619689941406,0.3321723937988281,0.5068726314327272,0.4432183627417362,0.5068726314327272,1.0137452628654544,-4.841612936973572,0.01412539751317706,-4.92236097240448,0.013507839436895902,-4.92236097240448,0.013507839436895902,-4.841612936973572,0.01412539751317706
exp_data/max_grad_norm/0.1,cifar10_half_cnn,2.0,10-14,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,5.20632967108871,1.3685085867937357,0.13946819305419922,0.15699100494384766,0.15699100494384766,0.3139820098876953,0.6783956716160597,0.8846220139098007,0.8846220139098007,1.7692440278196013,-4.823919877052307,0.009172844781871043,-4.909541622161865,0.01001828591375192,-4.909541622161865,0.01001828591375192,-4.823919877052307,0.009172844781871043
