group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,5-9,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,1.327111169482579,0.1491011094906925,0.03153800964355469,0.027439117431640625,0.03153800964355469,0.06307601928710938,0.18007829128686154,0.20890838532404452,0.20890838532404452,0.41781677064808903,-3.332319908618927,0.0012918128351644053,-3.3482756667137146,0.0013574004868888503,-3.3482756667137146,0.0013574004868888503,-3.332319908618927,0.0012918128351644053
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,10-14,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,1.5678837092758928,0.22187997255169986,0.08537673950195312,0.13656234741210938,0.13656234741210938,0.27312469482421875,0.3020981668588473,0.22686205308917182,0.3020981668588473,0.6041963337176945,-3.3326268181800844,0.0013092608391037834,-3.350462646961212,0.0011900760890596346,-3.350462646961212,0.0011900760890596346,-3.3326268181800844,0.0013092608391037834
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,15-19,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,1.1504275782979614,0.1078201549250134,0.11853790283203125,0.10960960388183594,0.11853790283203125,0.2370758056640625,0.23748309648252164,0.2827432580473073,0.2827432580473073,0.5654865160946146,-3.3326672167778013,0.0011371529991105352,-3.349997959136963,0.0012052305827445705,-3.349997959136963,0.0012052305827445705,-3.3326672167778013,0.0011371529991105352
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,20-24,2.0,0.25155409545271024,500,500,750,400,0.0001,1.0,0.7831767542771283,0.05660494440398263,0.10851478576660156,0.14927291870117188,0.14927291870117188,0.29854583740234375,0.1776950983894287,0.2337177584004047,0.2337177584004047,0.4674355168008094,-3.3330315141677858,0.0010836897051627976,-3.3480149340629577,0.001187486491300041,-3.3480149340629577,0.001187486491300041,-3.3330315141677858,0.0010836897051627976
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,5-9,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.9250196075598778,0.5061091970167605,0.15323257446289062,0.11823272705078125,0.15323257446289062,0.30646514892578125,0.7275564773015171,0.8412015643733812,0.8412015643733812,1.6824031287467625,-3.3323312010765074,0.00032191398089313473,-3.34836274766922,0.0003378536887568796,-3.34836274766922,0.0003378536887568796,-3.3323312010765074,0.00032191398089313473
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,10-14,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,3.353728840113516,0.682339423312148,0.18355178833007812,0.21087265014648438,0.21087265014648438,0.42174530029296875,1.0847251275275656,0.8133188504193205,1.0847251275275656,2.169450255055131,-3.3324910345077514,0.00032598173564823724,-3.349455862522125,0.0002962744938208241,-3.349455862522125,0.0002962744938208241,-3.3324910345077514,0.00032598173564823724
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,15-19,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.824314423210377,0.4785596910751474,0.16014480590820312,nan,0.16014480590820312,0.32028961181640625,0.8800937179799633,1.045173007657096,1.045173007657096,2.090346015314192,-3.332527988910675,0.000283696218097323,-3.3492189993858337,0.0003003998678819177,-3.3492189993858337,0.0003003998678819177,-3.332527988910675,0.000283696218097323
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,20-24,4.38,1.001113903602003,500,500,750,400,0.0001,1.0,2.911429198802712,0.5067065538597715,0.17813491821289062,0.20789337158203125,0.20789337158203125,0.4157867431640625,0.7543309948974074,0.9958566988657925,0.9958566988657925,1.991713397731585,-3.33268638753891,0.0002695315251261425,-3.3482216458320617,0.0002955684838624755,-3.3482216458320617,0.0002955684838624755,-3.33268638753891,0.0002695315251261425
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,5-9,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,4.476743423720691,1.0534291001662428,0.10278129577636719,nan,0.10278129577636719,0.20556259155273438,1.4567163460965984,1.6832115295263796,1.6832115295263796,3.3664230590527593,-3.332399824142456,0.00016119776082292993,-3.3484550623893736,0.0001691426270581676,-3.3484550623893736,0.0001691426270581676,-3.332399824142456,0.00016119776082292993
exp_data/max_grad_norm/0.1,mnist_half_cnn,2.0,10-14,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,5.072007857742696,1.3245101829026886,0.1799774169921875,0.200897216796875,0.200897216796875,0.40179443359375,2.1002641916103593,1.5713286630676493,2.1002641916103593,4.2005283832207185,-3.332515938282013,0.000163282989650105,-3.349229693889618,0.00014830759429594286,-3.349229693889618,0.00014830759429594286,-3.332515938282013,0.000163282989650105
