dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,dv_scaled_alpha_mean,dv_scaled_alpha_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.25155409545271024,4,0.05011437663600184,0.0065605767165818,0.2049207091331482,0.042664734750972926,0.32702980664970716,0.07086142056275936
4.38,1.001113903602003,4,0.4629840322712239,0.08049299548793593,1.004621982574463,0.26219957339545397,1.4798148964133824,0.30683974701942346
6.57,1.998481226493639,4,1.1092277420373702,0.13120326541901325,1.7597928047180176,0.4340715865120775,2.688927676674571,0.7150327846641321
10.0,4.001782675480503,4,2.4627149967445874,0.37360515608524314,2.6265869140625,0.47926968019316,4.482064793780579,1.3738772952574052
17.85,9.994336555994032,4,6.605375879676254,0.5377900627581395,2.582240104675293,0.6197058629689228,7.525826605488039,2.6669015728277983
