dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,dv_scaled_alpha_mean,dv_scaled_alpha_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.25155409545271024,4,0.08888225234075649,0.039662471869468176,0.20166993141174316,0.14113102655653156,0.4110445189912862,0.06916189758731721
4.38,1.001113903602003,4,0.43595348571904546,0.03182402558937635,0.887026309967041,0.38529802388833995,1.5611331134553177,0.14844611605160302
6.57,1.998481226493639,4,0.9402137179635591,0.02542845120597923,1.8012924194335938,0.5229977518199608,3.097462714832954,0.2468236802663089
10.0,4.001782675480503,4,2.009790272415192,0.1451185216035184,2.8439712524414062,0.3119915443041003,6.197502294384702,0.4497854932060515
17.85,9.994336555994032,4,5.319925127130913,0.34918662329860845,3.325625419616699,0.4999859294715124,15.45583675672422,1.1221139426355036
