group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,5-9,2.0,0.1572213096579439,500,500,0.8883035515485543,0.04679561676397744,0.08559662697867808,0.07512914539512114,0.08559662697867808,0.1069957837233476,-4.855216197967529,0.04185050263591492,-4.92577638721466,0.038333955814153074,-4.92577638721466,0.038333955814153074,-4.855216197967529,0.04185050263591492
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,10-14,2.0,0.1572213096579439,500,500,1.1578204772326168,0.08953212692731251,0.10873932059359703,0.12067674121314453,0.12067674121314453,0.15084592651643067,-4.839894603729248,0.03691815327515179,-4.923010910987854,0.03958371772151948,-4.923010910987854,0.03958371772151948,-4.839894603729248,0.03691815327515179
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,15-19,2.0,0.1572213096579439,500,500,0.6191733613936146,0.02054832160340796,0.10549321908815823,0.10610748677673427,0.10610748677673427,0.13263435847091784,-4.787007985115051,0.03691820244169983,-4.866136505126953,0.03706137756568359,-4.866136505126953,0.03706137756568359,-4.787007985115051,0.03691820244169983
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,20-24,2.0,0.1572213096579439,500,500,0.6242351488303065,0.026657386392373462,0.10303213610844218,0.09613092925776646,0.10303213610844218,0.12879017013555272,-4.757434462547303,0.03603054334497638,-4.83204242515564,0.0343998922555297,-4.83204242515564,0.0343998922555297,-4.757434462547303,0.03603054334497638
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,5-9,4.38,0.6256961897512519,500,500,2.729932312802505,0.28705871647896697,0.23002163725039196,0.20916661179749452,0.23002163725039196,0.28752704656298994,-4.844202714920044,0.018215061977847256,-4.922647501945495,0.017095110533423188,-4.922647501945495,0.017095110533423188,-4.844202714920044,0.018215061977847256
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,10-14,4.38,0.6256961897512519,500,500,3.040887806479015,0.34331556300880905,0.31207572958144547,0.35730586739854664,0.35730586739854664,0.44663233424818327,-4.826875133514404,0.013116447466639876,-4.912118441581726,0.014357201097649935,-4.912118441581726,0.014357201097649935,-4.826875133514404,0.013116447466639876
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,15-19,4.38,0.6256961897512519,500,500,2.8976603939294123,0.30611992511752384,0.2812305559642462,0.2792581127497315,0.2812305559642462,0.3515381949553077,-4.774558184623718,0.015235866150942794,-4.857113512992859,0.015164543184410122,-4.857113512992859,0.015164543184410122,-4.774558184623718,0.015235866150942794
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,20-24,4.38,0.6256961897512519,500,500,2.664812116798957,0.26711529447232485,0.424790075373215,0.39471469403517473,0.424790075373215,0.5309875942165188,-4.742833381652832,0.010056802725084222,-4.82292884349823,0.009576163477764816,-4.82292884349823,0.009576163477764816,-4.742833381652832,0.010056802725084222
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,5-9,6.57,1.2490507665585242,500,500,4.651499803056309,0.7065259146922762,0.30581484817054483,0.2859899884029758,0.30581484817054483,0.382268560213181,-4.841612936973572,0.01412539751317706,-4.92236097240448,0.013507839436895902,-4.92236097240448,0.013507839436895902,-4.841612936973572,0.01412539751317706
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,10-14,6.57,1.2490507665585242,500,500,5.20632967108871,0.8553178667460848,0.4502330100732097,0.5138319404979517,0.5138319404979517,0.6422899256224396,-4.823919877052307,0.009172844781871043,-4.909541622161865,0.01001828591375192,-4.909541622161865,0.01001828591375192,-4.823919877052307,0.009172844781871043
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,15-19,6.57,1.2490507665585242,500,500,5.0005467256510885,0.7935065415658683,0.38036559078796706,0.37743598357172264,0.38036559078796706,0.4754569884849588,-4.77152974319458,0.01159614616263099,-4.855265827178955,0.011536526211756245,-4.855265827178955,0.011536526211756245,-4.77152974319458,0.01159614616263099
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,20-24,6.57,1.2490507665585242,500,500,4.557461841153151,0.6758427091979003,0.7786699836230119,0.7289737774868453,0.7786699836230119,0.9733374795287648,-4.739177404403686,0.005672667568561705,-4.820921466827393,0.005428648500158211,-4.820921466827393,0.005428648500158211,-4.739177404403686,0.005672667568561705
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,5-9,10.0,2.5011141721753143,500,500,7.519272023050649,1.5675374432163616,0.3652782182354487,0.35248554051090114,0.3652782182354487,0.4565977727943109,-4.839922874450684,0.012014017018419487,-4.922457968711853,0.011731823235493839,-4.922457968711853,0.011731823235493839,-4.839922874450684,0.012014017018419487
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,10-14,10.0,2.5011141721753143,500,500,8.077990848358615,1.7747355849485225,0.5849130690679063,0.6602428104866637,0.6602428104866637,0.8253035131083296,-4.822036045074463,0.007169941764343254,-4.908007126808166,0.007773294102335184,-4.908007126808166,0.007773294102335184,-4.822036045074463,0.007169941764343254
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,15-19,10.0,2.5011141721753143,500,500,7.841597450736461,1.680690935915127,0.4575345533067128,0.45509437890994475,0.4575345533067128,0.571918191633391,-4.769808753967285,0.009756574881003639,-4.854132643699646,0.009721854014208855,-4.854132643699646,0.009721854014208855,-4.769808753967285,0.009756574881003639
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,20-24,10.0,2.5011141721753143,500,500,7.288320949245021,1.4875851651126957,1.294104101680149,1.2345583450611357,1.294104101680149,1.6176301271001865,-4.736870755195618,0.0034510493911187757,-4.819743140220642,0.003344360392125246,-4.819743140220642,0.003344360392125246,-4.736870755195618,0.0034510493911187757
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,5-9,17.85,6.24646034749627,500,500,13.623690681015372,4.1110775456020665,0.41219174717277873,0.40916358517143514,0.41219174717277873,0.5152396839659734,-4.838801274299621,0.010717877314381688,-4.922616885185242,0.010665320132117424,-4.922616885185242,0.010665320132117424,-4.838801274299621,0.010717877314381688
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,10-14,17.85,6.24646034749627,500,500,14.949215597868989,4.747849142184238,0.7172972779734312,0.7873161438945218,0.7873161438945218,0.9841451798681522,-4.820594032287597,0.006002977143945588,-4.906786296844483,0.006387588456312093,-4.906786296844483,0.006387588456312093,-4.820594032287597,0.006002977143945588
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,15-19,17.85,6.24646034749627,500,500,14.35359508957976,4.467922376186719,0.517926006914537,0.5208934884020031,0.5208934884020031,0.651116860502504,-4.768675362586975,0.008616632397029323,-4.853377444267273,0.008649514028004934,-4.853377444267273,0.008649514028004934,-4.768675362586975,0.008616632397029323
exp_data/max_grad_norm/0.1,cifar10_half_cnn,1.25,20-24,17.85,6.24646034749627,500,500,13.476146706744103,4.039714848594919,2.1434429059532847,2.0899566425628873,2.1434429059532847,2.6793036324416057,-4.734913314819336,0.0020989611172023653,-4.818864470481873,0.0020638972797445048,-4.818864470481873,0.0020638972797445048,-4.734913314819336,0.0020989611172023653
