group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,5-9,2.0,0.1572213096579439,500,500,1.327111169482579,0.0931881934316828,0.11657024227641435,0.1255423839015139,0.1255423839015139,0.1569279798768924,-3.332319908618927,0.0012918128351644053,-3.3482756667137146,0.0013574004868888503,-3.3482756667137146,0.0013574004868888503,-3.332319908618927,0.0012918128351644053
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,10-14,2.0,0.1572213096579439,500,500,1.5678837092758928,0.13867498284481244,0.17434699021228428,0.15119675492713214,0.17434699021228428,0.21793373776535535,-3.3326268181800844,0.0013092608391037834,-3.350462646961212,0.0011900760890596346,-3.350462646961212,0.0011900760890596346,-3.3326268181800844,0.0013092608391037834
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,15-19,2.0,0.1572213096579439,500,500,1.1504275782979614,0.06738759682813338,0.15461351245062685,0.1686766580903343,0.1686766580903343,0.21084582261291787,-3.3326672167778013,0.0011371529991105352,-3.349997959136963,0.0012052305827445705,-3.349997959136963,0.0012052305827445705,-3.3326672167778013,0.0011371529991105352
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,20-24,2.0,0.1572213096579439,500,500,0.7831767542771283,0.03537809025248915,0.1181337965785399,0.13539425764535803,0.13539425764535803,0.16924282205669755,-3.3330315141677858,0.0010836897051627976,-3.3480149340629577,0.001187486491300041,-3.3480149340629577,0.001187486491300041,-3.3330315141677858,0.0010836897051627976
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,5-9,4.38,0.6256961897512519,500,500,2.9250196075598778,0.3163182481354753,0.47061729849853395,0.5059913389430623,0.5059913389430623,0.6324891736788278,-3.3323312010765074,0.00032191398089313473,-3.34836274766922,0.0003378536887568796,-3.34836274766922,0.0003378536887568796,-3.3323312010765074,0.00032191398089313473
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,10-14,4.38,0.6256961897512519,500,500,3.353728840113516,0.4264621395700926,0.6257409561742662,0.5422363653263057,0.6257409561742662,0.7821761952178328,-3.3324910345077514,0.00032598173564823724,-3.349455862522125,0.0002962744938208241,-3.349455862522125,0.0002962744938208241,-3.3324910345077514,0.00032598173564823724
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,15-19,4.38,0.6256961897512519,500,500,2.824314423210377,0.29909980692196714,0.5726702817310486,0.6239723905438861,0.6239723905438861,0.7799654881798577,-3.332527988910675,0.000283696218097323,-3.3492189993858337,0.0003003998678819177,-3.3492189993858337,0.0003003998678819177,-3.332527988910675,0.000283696218097323
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,20-24,4.38,0.6256961897512519,500,500,2.911429198802712,0.3166915961623572,0.5018822452281085,0.5762737100104228,0.5762737100104228,0.7203421375130286,-3.33268638753891,0.0002695315251261425,-3.3482216458320617,0.0002955684838624755,-3.3482216458320617,0.0002955684838624755,-3.33268638753891,0.0002695315251261425
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,5-9,6.57,1.2490507665585242,500,500,4.476743423720691,0.6583931876039018,0.9421412433485681,1.012644330602236,1.012644330602236,1.265805413252795,-3.332399824142456,0.00016119776082292993,-3.3484550623893736,0.0001691426270581676,-3.3484550623893736,0.0001691426270581676,-3.332399824142456,0.00016119776082292993
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,10-14,6.57,1.2490507665585242,500,500,5.072007857742696,0.8278188643141803,1.2107644648709337,1.0480609933721639,1.2107644648709337,1.5134555810886672,-3.332515938282013,0.000163282989650105,-3.349229693889618,0.00014830759429594286,-3.349229693889618,0.00014830759429594286,-3.332515938282013,0.000163282989650105
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,15-19,6.57,1.2490507665585242,500,500,4.713464491747837,0.7160276621315583,1.1180527052000182,1.2185257147384778,1.2185257147384778,1.5231571434230973,-3.3325469360351563,0.00014205495479819002,-3.3490584774017336,0.0001504423506678777,-3.3490584774017336,0.0001504423506678777,-3.3325469360351563,0.00014205495479819002
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,20-24,6.57,1.2490507665585242,500,500,4.684592536452118,0.7124644615034252,1.0203753937292812,1.1717314663817282,1.1717314663817282,1.4646643329771603,-3.3326584596633912,0.00013492889617911806,-3.3483513231277464,0.0001479610321688879,-3.3483513231277464,0.0001479610321688879,-3.3326584596633912,0.00013492889617911806
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,5-9,10.0,2.5011141721753143,500,500,6.9973076848250475,1.3979606905783777,1.894613574362462,2.0339355541892177,2.0339355541892177,2.542419442736522,-3.332478419780731,8.033086966916266e-05,-3.3485459032058715,8.422179271277764e-05,-3.3485459032058715,8.422179271277764e-05,-3.332478419780731,8.033086966916266e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,10-14,10.0,2.5011141721753143,500,500,7.578304829361642,1.611216058736884,2.3740644338242403,2.0538053465876764,2.3740644338242403,2.9675805422803005,-3.332563621044159,8.140196984689533e-05,-3.34909476852417,7.390975398987756e-05,-3.34909476852417,7.390975398987756e-05,-3.332563621044159,8.140196984689533e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,15-19,10.0,2.5011141721753143,500,500,7.698134135867488,1.6331303527298484,2.208384102566082,2.4098381470236476,2.4098381470236476,3.0122976837795594,-3.332583839893341,7.074174573933192e-05,-3.3489714822769163,7.498013685504613e-05,-3.3489714822769163,7.498013685504613e-05,-3.332583839893341,7.074174573933192e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,20-24,10.0,2.5011141721753143,500,500,7.909349741503543,1.7268392234213727,2.076433137758923,2.3854813951885974,2.3854813951885974,2.9818517439857466,-3.332662682056427,6.717040983603942e-05,-3.3484700241088867,7.367672802600647e-05,-3.3484700241088867,7.367672802600647e-05,-3.332662682056427,6.717040983603942e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,5-9,17.85,6.24646034749627,500,500,12.669287880650055,3.669578282800358,4.739681922488252,5.090262666233371,5.090262666233371,6.362828332791714,-3.332569223880768,3.2119158571988685e-05,-3.3486430974006653,3.368378948920031e-05,-3.3486430974006653,3.368378948920031e-05,-3.332569223880768,3.2119158571988685e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,10-14,17.85,6.24646034749627,500,500,13.35353754467406,4.004146485319136,5.813603901459015,5.03202871155525,5.813603901459015,7.267004876823768,-3.3326236219406127,3.253467911999087e-05,-3.348988299369812,2.955138564991558e-05,-3.348988299369812,2.955138564991558e-05,-3.3326236219406127,3.253467911999087e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,15-19,17.85,6.24646034749627,500,500,14.50875967216498,4.535877636600999,5.440291485602541,5.943752244870118,5.943752244870118,7.429690306087648,-3.3326346616744997,2.8290737333482863e-05,-3.3489106602668763,3.0009744222020114e-05,-3.3489106602668763,3.0009744222020114e-05,-3.3326346616744997,2.8290737333482863e-05
exp_data/max_grad_norm/0.1,mnist_half_cnn,1.25,20-24,17.85,6.24646034749627,500,500,13.563925469836054,4.094453264667633,5.256035362323843,6.037298441497421,6.037298441497421,7.546623051871776,-3.332684470653534,2.6864422780838823e-05,-3.348593906879425,2.946260147228236e-05,-3.348593906879425,2.946260147228236e-05,-3.332684470653534,2.6864422780838823e-05
