group_root,dataset,alpha,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/max_grad_norm/10.0,cifar10_half_cnn,3.0,2.0,0.37733114317906535,500,500,250,400,0.0001,1.0,0.11916655361453252,0.008367638014809926,-0.0726156234741211,-0.055228590965270996,-0.055228590965270996,0.0,0.021832083874419008,0.037128140930658665,0.037128140930658665,0.111384422791976,-5.186392885051668,8.590869835761366,-5.507022387934849,9.669701241794034,-5.507022387934849,9.669701241794034,-5.186392885051668,8.590869835761366
exp_data/max_grad_norm/10.0,cifar10_half_cnn,3.0,4.38,1.5016708554030043,500,500,250,400,0.0001,1.0,1.0436130851027585,0.15629963209136827,1.0951743125915527,nan,1.0951743125915527,3.285522937774658,0.35000373633149173,0.2631536136797515,0.35000373633149173,1.050011208994475,-7.407298067569733,5.278879534144827,-8.4171326751709,4.987279118963227,-8.4171326751709,4.987279118963227,-7.407298067569733,5.278879534144827
exp_data/max_grad_norm/10.0,cifar10_half_cnn,3.0,6.57,2.9977218397404584,500,500,250,400,0.0001,1.0,2.096273941605177,0.45066864043728244,0.3407740592956543,nan,0.3407740592956543,1.022322177886963,0.8289640093676076,0.6997474791746617,0.8289640093676076,2.486892028102823,-6.430848098754883,4.133101103884892,-7.864010960578918,3.99563100378283,-7.864010960578918,3.99563100378283,-6.430848098754883,4.133101103884892
exp_data/max_grad_norm/10.0,cifar10_half_cnn,3.0,10.0,6.002674013220755,500,500,250,400,0.0001,1.0,4.452985125502806,1.5588781913240246,5.506637096405029,3.7433013916015625,5.506637096405029,16.519911289215088,1.801277051306987,2.9888944311868166,2.9888944311868166,8.96668329356045,-5.023421925872564,3.0255498936839893,-7.2040087809562685,3.3416003611381675,-7.2040087809562685,3.3416003611381675,-5.023421925872564,3.0255498936839893
exp_data/max_grad_norm/10.0,cifar10_half_cnn,3.0,17.85,14.991504833991048,500,500,250,400,0.0001,1.0,9.85658304762627,5.8811588203042096,3.739764451980591,7.821359634399414,7.821359634399414,23.464078903198242,3.1721883585642887,314.9063994034869,314.9063994034869,944.7191982104607,-3.442520186945796,2.0089363902004362,-6.640455602645874,2.988991204843812,-6.640455602645874,2.988991204843812,-3.442520186945796,2.0089363902004362
