dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.06666168925556737,0.02974685390210113,0.2261746389673368,0.0358029488193056
4.38,0.7508354277015021,4,0.32696511428928415,0.023868019192032238,0.8583162210244931,0.07385067216037725
6.57,1.4988609198702292,4,0.7051602884726695,0.019071338404484415,1.7007573084691305,0.1222314397201451
10.0,3.0013370066103775,4,1.507342704311394,0.10883889120263882,3.399016584682857,0.22315015165193786
17.85,7.495752416995524,4,3.9899438453481846,0.26188996747395604,8.468247958830876,0.5540806141963962
