dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.1572213096579439,4,0.0862243585494958,0.04188027484141207,0.24774622793069034,0.06162947807631607
4.38,0.6256961897512519,4,0.5064732398652975,0.12404392962052288,0.8447406051752004,0.10678886398053071
6.57,1.2490507665585242,4,0.8745742022582331,0.07480068635980941,1.4224002253346035,0.058789908516225536
10.0,2.5011141721753143,4,1.9211687348319113,0.24883754654251003,2.601069595583039,0.2072816234895553
17.85,6.24646034749627,4,4.684978946309087,0.37012393628579193,5.102549514210704,1.0826823853658722
