group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,5-9,2.0,0.1572213096579439,500,500,1.8875665752036581,0.16854725630911654,0.22533914493609913,0.24570746454230985,0.24570746454230985,0.3071343306778873,-2.5603169767856597,0.08300037927724277,-2.7392154524326324,0.08793522924102674,-2.7392154524326324,0.08793522924102674,-2.5603169767856597,0.08300037927724277
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,10-14,2.0,0.1572213096579439,500,500,0.7737887364074011,0.03274309342428098,0.11974746553604651,0.12841852121820685,0.12841852121820685,0.16052315152275856,-2.7078162684440614,0.08588512341586543,-2.8395026054382324,0.08998940115531022,-2.8395026054382324,0.08998940115531022,-2.7078162684440614,0.08588512341586543
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,15-19,2.0,0.1572213096579439,500,500,1.1441596547334756,0.07720337794516267,0.16598671256119132,0.17904056497454426,0.17904056497454426,0.22380070621818032,-2.6922027146816254,0.09055708975427078,-2.851852915763855,0.09525093533125048,-2.851852915763855,0.09525093533125048,-2.6922027146816254,0.09055708975427078
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,20-24,2.0,0.1572213096579439,500,500,1.4503650800717272,0.09960812995212356,0.22307541481790183,0.24535162003965516,0.24535162003965516,0.3066895250495689,-2.580797955751419,0.08921185572234078,-2.7659030380249026,0.09506458790368504,-2.7659030380249026,0.09506458790368504,-2.580797955751419,0.08921185572234078
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,5-9,4.38,0.6256961897512519,500,500,4.3180675034559135,0.636273653196816,0.659920971897828,0.7411678974134375,0.7411678974134375,0.9264598717667969,-2.5350294933319093,0.021875803254434324,-2.6942554483413694,0.023636844669515357,-2.6942554483413694,0.023636844669515357,-2.5350294933319093,0.021875803254434324
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,10-14,4.38,0.6256961897512519,500,500,3.364673298767122,0.4016792753015864,0.4912341915939756,0.5204880589298807,0.5204880589298807,0.6506100736623509,-2.6671187319755556,0.022940168100956684,-2.8045927181243897,0.023842251056144736,-2.8045927181243897,0.023842251056144736,-2.6671187319755556,0.022940168100956684
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,15-19,4.38,0.6256961897512519,500,500,3.4755932917534116,0.4352640963689261,0.574744890605455,0.5908314609902497,0.5908314609902497,0.7385393262378122,-2.66027584028244,0.024605356977896484,-2.8124204969406126,0.025062373695376002,-2.8124204969406126,0.025062373695376002,-2.66027584028244,0.024605356977896484
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,20-24,4.38,0.6256961897512519,500,500,3.77141832188392,0.5003248611121329,0.6355429397607154,0.7659800105555378,0.7659800105555378,0.9574750131944222,-2.5645479345321656,0.022644496090237703,-2.7277997999191284,0.025647739289289886,-2.7277997999191284,0.025647739289289886,-2.5645479345321656,0.022644496090237703
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,5-9,6.57,1.2490507665585242,500,500,4.97179913921201,0.7845799712795458,0.8114666282820819,0.9720054042136332,0.9720054042136332,1.2150067552670416,-2.534619350910187,0.012861864241857078,-2.6734259486198426,0.014507055986150107,-2.6734259486198426,0.014507055986150107,-2.534619350910187,0.012861864241857078
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,10-14,6.57,1.2490507665585242,500,500,5.700550892688705,1.015212963316049,1.0282487928528379,1.018895812698841,1.0282487928528379,1.2853109910660474,-2.651155339241028,0.013220858356614535,-2.79807559967041,0.013140564794533795,-2.79807559967041,0.013140564794533795,-2.651155339241028,0.013220858356614535
exp_data/dataset_size/1000samples,mnist_half_cnn,1.25,15-19,6.57,1.2490507665585242,500,500,5.14894976422485,0.8303022241787007,1.0203161092100566,1.0923817502528417,1.0923817502528417,1.365477187816052,-2.654842712879181,0.012760099402491842,-2.803265573978424,0.013354069368164684,-2.803265573978424,0.013354069368164684,-2.654842712879181,0.012760099402491842
