dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.1572213096579439,4,0.031321485397501146,0.004100360447863626,0.12249894688395913,0.023583360895229152
4.38,0.6256961897512519,4,0.28936502016951493,0.05030812217995993,0.541159276051261,0.0993140348786807
6.57,1.2490507665585242,4,0.6932673387733563,0.08200204088688327,0.9825904844236755,0.23501278656584404
10.0,2.5011141721753143,4,1.5391968729653671,0.23350322255327685,1.6311580179058036,0.48139110765379667
17.85,6.24646034749627,4,4.1283599247976595,0.33611878922383676,2.7164531098441884,1.0069993159955786
