dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.18866557158953268,4,0.10346923025939495,0.05025632980969448,0.3604519244152802,0.0871720405104962
4.38,0.7508354277015021,4,0.607767887838357,0.14885271554462745,1.2281126410972398,0.14551047776881565
6.57,1.4988609198702292,4,1.0494890427098797,0.08976082363177135,2.1023861159228407,0.10248109920314591
10.0,3.0013370066103775,4,2.3054024817982937,0.2986050558510122,3.8363824163507316,0.30192440166127443
17.85,7.495752416995524,4,5.621974735570905,0.44414872354295,7.549902039573034,1.5936752711654938
