group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,nearly_tight_dp_mean,nearly_tight_rdp_mean,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,5-9,2.0,0.18866557158953268,500,500,0.7524141164958026,0.03419609094526553,0.15144100547757616,0.1525459922520737,0.1525459922520737,0.22881898837811054,-4.701251766204834,1.5159943959225548,-5.256025320529938,1.5215150996348863,-5.256025320529938,1.5215150996348863,-4.701251766204834,1.5159943959225548
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,10-14,2.0,0.18866557158953268,500,500,0.8303982915087851,0.059996389701070574,0.12792245808920524,0.15914802552803345,0.15914802552803345,0.2387220382920502,-4.923017281293869,1.51971377186501,-5.465573569059372,1.6965019720266754,-5.465573569059372,1.6965019720266754,-4.923017281293869,1.51971377186501
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,15-19,2.0,0.18866557158953268,500,500,0.7833103448490982,0.03980264737636277,0.14609310615792565,0.1715518277802585,0.1715518277802585,0.25732774167038774,-4.657340442180634,1.512277922846847,-5.228671745300293,1.639221696632437,-5.228671745300293,1.639221696632437,-4.657340442180634,1.512277922846847
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,20-24,2.0,0.18866557158953268,500,500,0.6643473539459366,0.03929149610665496,0.09748167547332096,0.10522542230088015,0.10522542230088015,0.15783813345132022,-4.601773005485534,1.7874097654606684,-5.0963080534935,1.8571499189784817,-5.0963080534935,1.8571499189784817,-4.601773005485534,1.7874097654606684
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,5-9,4.38,0.7508354277015021,500,500,3.0384997356171852,0.41257418294915416,0.6331734683895289,0.6208714223588221,0.6331734683895289,0.9497602025842934,-4.1624343318939205,0.5774868254296075,-4.8555186014175415,0.5718492852092122,-4.8555186014175415,0.5718492852092122,-4.1624343318939205,0.5774868254296075
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,10-14,4.38,0.7508354277015021,500,500,2.94777614804253,0.3870474722199556,0.5390621757531636,0.7198098181593051,0.7198098181593051,1.0797147272389576,-4.397771952629089,0.5974081122199533,-5.120581925868988,0.6902335132196996,-5.120581925868988,0.6902335132196996,-4.397771952629089,0.5974081122199533
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,15-19,4.38,0.7508354277015021,500,500,3.1624033885776797,0.4290585572185985,0.5710080846940359,0.7639532703793215,0.7639532703793215,1.1459299055689822,-4.139968965530396,0.5311233643152139,-4.842074081420899,0.6142235455825534,-4.842074081420899,0.6142235455825534,-4.139968965530396,0.5311233643152139
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,20-24,4.38,0.7508354277015021,500,500,2.654747728129552,0.32196289512260157,0.48259912069909355,0.6015015589999939,0.6015015589999939,0.9022523384999909,-4.042972220897674,0.6414089421465228,-4.736170482158661,0.7160607008381681,-4.736170482158661,0.7160607008381681,-4.042972220897674,0.6414089421465228
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,5-9,6.57,1.4988609198702292,500,500,4.95606481197037,0.9367903176684867,1.146756277630709,1.188071281292408,1.188071281292408,1.7821069219386119,-4.035458179950714,0.34165202713125026,-4.767799868583679,0.3477517656872021,-4.767799868583679,0.3477517656872021,-4.035458179950714,0.34165202713125026
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,10-14,6.57,1.4988609198702292,500,500,4.77205411846627,0.8836407032158184,1.0432851046607026,1.385409537381981,1.385409537381981,2.0781143060729717,-4.269000160694122,0.352548570307312,-5.042421919822693,0.4060932588646329,-5.042421919822693,0.4060932588646329,-4.269000160694122,0.352548570307312
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,15-19,6.57,1.4988609198702292,500,500,5.032735874350611,0.9554112678960504,1.095260630943586,1.5590347120792782,1.5590347120792782,2.3385520681189176,-4.012639728069305,0.2957297760156297,-4.754950837612152,0.3525298487312974,-4.754950837612152,0.3525298487312974,-4.012639728069305,0.2957297760156297
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,20-24,6.57,1.4988609198702292,500,500,4.267657327529345,0.7298588993386296,0.9190845594211778,1.247978886827525,1.247978886827525,1.8719683302412875,-3.911354701042175,0.3552205946283872,-4.644961145877838,0.41372993845536127,-4.644961145877838,0.41372993845536127,-3.911354701042175,0.3552205946283872
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,5-9,10.0,3.0013370066103775,500,500,7.51417016554755,1.8808106755121792,1.9309799680384554,2.1249110099469664,2.1249110099469664,3.1873665149204493,-3.9645572419166566,0.20703997944830171,-4.720851321697235,0.21718345994418606,-4.720851321697235,0.21718345994418606,-3.9645572419166566,0.20703997944830171
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,10-14,10.0,3.0013370066103775,500,500,8.124011321313619,2.1452579571831323,1.874093811415347,2.419203923343505,2.419203923343505,3.628805885015258,-4.19614434671402,0.21385583783579012,-4.996920375347138,0.24287855667003327,-4.996920375347138,0.24287855667003327,-4.19614434671402,0.21385583783579012
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,15-19,10.0,3.0013370066103775,500,500,8.074755626979051,2.1142819522819885,2.00861226557231,2.9587342732644197,2.9587342732644197,4.43810140989663,-3.94219864988327,0.1669726937913782,-4.707532091617584,0.20236088960114312,-4.707532091617584,0.20236088960114312,-3.94219864988327,0.1669726937913782
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,20-24,10.0,3.0013370066103775,500,500,7.0335748621276935,1.6881169217093988,1.6509084324729628,2.436129226456599,2.436129226456599,3.6541938396848987,-3.838502784252167,0.19767390483707387,-4.593410398006439,0.23979509716723707,-4.593410398006439,0.23979509716723707,-3.838502784252167,0.19767390483707387
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,5-9,17.85,7.495752416995524,500,500,13.623529192837484,4.926838491613692,3.2849930453711305,3.9418934370288192,3.9418934370288192,5.912840155543229,-3.9179066214561464,0.11989928228200566,-4.6922820725440975,0.13132006802065307,-4.6922820725440975,0.13132006802065307,-3.9179066214561464,0.11989928228200566
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,10-14,17.85,7.495752416995524,500,500,15.005992714396024,5.737941883918836,3.4029473812651774,4.286361037032779,4.286361037032779,6.429541555549168,-4.1468249287605286,0.12476255448656896,-4.964578059196472,0.1399768901410208,-4.964578059196472,0.1399768901410208,-4.1468249287605286,0.12476255448656896
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,15-19,17.85,7.495752416995524,500,500,14.418054459294268,5.398455373233673,4.000656379469705,6.0285049414758225,6.0285049414758225,9.042757412213733,-3.895316511631012,0.08591991397925643,-4.677008017539978,0.1052686955061855,-4.677008017539978,0.1052686955061855,-3.895316511631012,0.08591991397925643
exp_data/dataset_size/100samples,cifar10_half_cnn,1.5,20-24,17.85,7.495752416995524,500,500,13.344496826996771,4.772083200166543,3.165949461665616,5.349772528858642,5.349772528858642,8.024658793287962,-3.790337637901306,0.09768335000550951,-4.558905307769775,0.12648402238370626,-4.558905307769775,0.12648402238370626,-3.790337637901306,0.09768335000550951
