dp_eps,theoretical_rdp_eps,num_seed_blocks,nearly_tight_rdp_mean,nearly_tight_rdp_std,dv_scaled_alpha_mean,dv_scaled_alpha_std,closed_scaled_alpha_mean,closed_scaled_alpha_std
2.0,0.25155409545271024,4,0.0037648792813664645,0.0023598413544395703,0.0165177583694458,0.019729760104933602,0.02674002200521921,0.020309012160682798
4.38,1.001113903602003,4,0.10394787408035261,0.04876424052825266,0.32944929599761963,0.19414052880029406,0.4973833567469825,0.15013098696744087
6.57,1.998481226493639,4,0.30638313574059794,0.01917250697958533,2.3528401851654053,2.80888803397915,1.290005432887306,0.17596317708165657
10.0,4.001782675480503,4,1.043919649493938,0.056237449841104736,10.524753093719482,5.749231566518813,3.458590765144148,0.14963303584182816
17.85,9.994336555994032,4,3.911702392817004,0.2083595230428677,9.84797739982605,8.042933343335832,15.61701769655726,3.6506872909951698
